Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,
2022-08-16,171.3319549560547,287.6574401855469,306.5633239746094,173.02999877929688,292.7099914550781,306.5633239746094,173.7100067138672,294.0400085449219,314.6666564941406,171.66000366210938,290.4200134277344,302.8833312988281,172.77999877929688,291.989990234375,311.6666564941406,56377100,18102900,88136400.0
2022-08-17,172.8370361328125,286.8991394042969,303.9966735839844,174.5500030517578,291.32000732421875,303.9966735839844,176.14999389648438,293.3500061035156,309.65667724609375,172.57000732421875,289.4700012207031,300.0333251953125,172.77000427246094,289.739990234375,303.39666748046875,79542000,18253400,68766000.0
2022-08-18,172.44094848632812,285.7666015625,302.8699951171875,174.14999389648438,290.1700134277344,302.8699951171875,174.89999389648438,291.9100036621094,306.5,173.1199951171875,289.0799865722656,301.85333251953125,173.75,290.19000244140625,306.0,62290100,17186200,47500500.0
2022-08-19,169.83676147460938,281.80755615234375,296.6666564941406,171.52000427246094,286.1499938964844,296.6666564941406,173.74000549316406,289.25,300.3599853515625,171.30999755859375,285.55999755859375,292.5,173.02999877929688,288.8999938964844,299.0,70346300,20570000,61395300.0
2022-08-22,165.92552185058594,273.5350341796875,289.913330078125,167.57000732421875,277.75,289.913330078125,169.86000061035156,282.4599914550781,292.3999938964844,167.13999938964844,277.2200012207031,286.2966613769531,169.69000244140625,282.0799865722656,291.913330078125,69026800,25061100,55843200.0
2022-08-23,165.58885192871094,272.24493408203125,296.4533386230469,167.22999572753906,276.44000244140625,296.4533386230469,168.7100067138672,278.8599853515625,298.82666015625,166.64999389648438,275.3999938964844,287.92333984375,167.0800018310547,276.44000244140625,291.4533386230469,54147100,17527400,63984900.0
2022-08-24,165.8859100341797,271.6048278808594,297.0966796875,167.52999877929688,275.7900085449219,297.0966796875,168.11000061035156,277.2300109863281,303.64666748046875,166.25,275.1099853515625,296.5,167.32000732421875,275.4100036621094,297.5633239746094,53841500,18137000,57259800.0
2022-08-25,168.36138916015625,274.61834716796875,296.07000732421875,170.02999877929688,278.8500061035156,296.07000732421875,170.13999938964844,279.0199890136719,302.9599914550781,168.35000610351562,274.5199890136719,291.6000061035156,168.77999877929688,277.3299865722656,302.3599853515625,51218200,16583400,53230000.0
2022-08-26,162.01429748535156,264.0216064453125,288.0899963378906,163.6199951171875,268.0899963378906,288.0899963378906,171.0500030517578,280.3399963378906,302.0,163.55999755859375,267.9800109863281,287.4700012207031,170.57000732421875,279.0799865722656,297.42999267578125,78961000,27549300,57163900.0
2022-08-29,159.79627990722656,261.205078125,284.82000732421875,161.3800048828125,265.2300109863281,284.82000732421875,162.89999389648438,267.3999938964844,287.739990234375,159.82000732421875,263.8500061035156,280.70001220703125,161.14999389648438,265.8500061035156,282.8299865722656,73314000,20338500,41864700.0
2022-08-30,157.35052490234375,258.9793701171875,277.70001220703125,158.91000366210938,262.9700012207031,277.70001220703125,162.55999755859375,267.04998779296875,288.4800109863281,157.72000122070312,260.6600036621094,272.6499938964844,162.1300048828125,266.6700134277344,287.8699951171875,77906200,22767100,50541800.0
2022-08-31,155.67710876464844,257.5021057128906,275.6099853515625,157.22000122070312,261.4700012207031,275.6099853515625,160.5800018310547,267.1099853515625,281.25,157.13999938964844,261.3299865722656,271.80999755859375,160.30999755859375,265.3900146484375,280.6199951171875,87991100,24791800,52107300.0
2022-09-01,156.4098663330078,256.44830322265625,277.1600036621094,157.9600067138672,260.3999938964844,277.1600036621094,158.4199981689453,260.8900146484375,277.5799865722656,154.6699981689453,255.41000366210938,266.1499938964844,156.63999938964844,258.8699951171875,272.5799865722656,74229900,23263400,54287000.0
2022-09-02,154.28094482421875,252.1741943359375,270.2099914550781,155.80999755859375,256.05999755859375,270.2099914550781,160.36000061035156,264.739990234375,282.3500061035156,154.97000122070312,254.47000122070312,269.0799865722656,159.75,261.70001220703125,281.07000732421875,76957800,22855400,50890100.0
2022-09-06,153.01348876953125,249.40682983398438,274.4200134277344,154.52999877929688,253.25,274.4200134277344,157.08999633789062,257.8299865722656,275.989990234375,153.69000244140625,251.94000244140625,265.739990234375,156.47000122070312,256.20001220703125,272.67999267578125,73714800,21328200,55860000.0
2022-09-07,154.4294891357422,254.17340087890625,283.70001220703125,155.9600067138672,258.0899963378906,283.70001220703125,156.6699981689453,258.8299865722656,283.8399963378906,153.61000061035156,253.22000122070312,272.2699890136719,154.82000732421875,254.6999969482422,273.1000061035156,87449600,24126700,50028900.0
2022-09-08,152.94419860839844,254.59686279296875,289.260009765625,154.4600067138672,258.5199890136719,289.260009765625,156.36000061035156,260.42999267578125,289.5,152.67999267578125,254.7899932861328,279.760009765625,154.63999938964844,257.510009765625,281.29998779296875,84923800,20319900,53713100.0
2022-09-09,155.8256072998047,260.44671630859375,299.67999267578125,157.3699951171875,264.4599914550781,299.67999267578125,157.82000732421875,265.2300109863281,299.8500061035156,154.75,260.2900085449219,291.25,155.47000122070312,260.5,291.6700134277344,68028800,22084700,54338100.0
2022-09-12,161.82614135742188,262.60345458984375,304.4200134277344,163.42999267578125,266.6499938964844,304.4200134277344,164.25999450683594,267.45001220703125,305.489990234375,159.3000030517578,265.1600036621094,300.3999938964844,159.58999633789062,265.7799987792969,300.7200012207031,104956000,18747700,48674600.0
2022-09-13,152.33029174804688,248.16598510742188,292.1300048828125,153.83999633789062,251.99000549316406,292.1300048828125,160.5399932861328,260.3999938964844,297.3999938964844,153.3699951171875,251.58999633789062,290.3999938964844,159.89999389648438,258.8399963378906,292.8999938964844,122656600,33353300,68229600.0
2022-09-14,153.78582763671875,248.39247131347656,302.6099853515625,155.30999755859375,252.22000122070312,302.6099853515625,157.10000610351562,254.22999572753906,306.0,153.61000061035156,249.86000061035156,291.6400146484375,154.7899932861328,253.52999877929688,292.239990234375,87965400,23913000,72628700.0
2022-09-15,150.8746795654297,241.65628051757812,303.75,152.3699951171875,245.3800048828125,303.75,155.24000549316406,251.39999389648438,309.1199951171875,151.3800048828125,244.02000427246094,300.7200012207031,154.64999389648438,249.77000427246094,301.8299865722656,90481100,31530900,64795500.0
2022-09-16,149.22108459472656,241.0260009765625,303.3500061035156,150.6999969482422,244.74000549316406,303.3500061035156,151.35000610351562,245.3000030517578,303.7099914550781,148.3699951171875,242.05999755859375,295.6000061035156,151.2100067138672,244.25999450683594,299.6099853515625,162278800,39791800,87087800.0
2022-09-19,152.96397399902344,240.809326171875,309.07000732421875,154.47999572753906,244.52000427246094,309.07000732421875,154.55999755859375,245.13999938964844,309.8399963378906,149.10000610351562,240.85000610351562,297.79998779296875,149.30999755859375,242.47000122070312,300.0899963378906,81474200,26826900,60231200.0
2022-09-20,155.3602294921875,238.77073669433594,308.7300109863281,156.89999389648438,242.4499969482422,308.7300109863281,158.0800018310547,243.50999450683594,313.3299865722656,153.0800018310547,239.63999938964844,305.5799865722656,153.39999389648438,242.07000732421875,306.9100036621094,107689800,26660300,61642800.0
2022-09-21,152.21145629882812,235.3238525390625,300.79998779296875,153.72000122070312,238.9499969482422,300.79998779296875,158.74000549316406,247.66000366210938,313.79998779296875,153.60000610351562,238.89999389648438,300.6300048828125,157.33999633789062,244.27000427246094,308.2900085449219,101696800,28625600,62555700.0
2022-09-22,151.24107360839844,237.32301330566406,288.5899963378906,152.74000549316406,240.97999572753906,288.5899963378906,154.47000122070312,243.86000061035156,301.2900085449219,150.91000366210938,237.57000732421875,285.82000732421875,152.3800048828125,237.8699951171875,299.8599853515625,86652500,31061200,70545400.0
2022-09-23,148.95372009277344,234.30947875976562,275.3299865722656,150.42999267578125,237.9199981689453,275.3299865722656,151.47000122070312,241.1300048828125,284.5,148.55999755859375,235.1999969482422,272.82000732421875,151.19000244140625,239.5399932861328,283.0899963378906,96029900,34176000,63748400.0
2022-09-26,149.29039001464844,233.8466033935547,276.010009765625,150.77000427246094,237.4499969482422,276.010009765625,153.77000427246094,241.4499969482422,284.0899963378906,149.63999938964844,236.89999389648438,270.30999755859375,149.66000366210938,237.0500030517578,271.8299865722656,93339400,27694200,58076900.0
2022-09-27,150.27066040039062,232.8223876953125,282.94000244140625,151.75999450683594,236.41000366210938,282.94000244140625,154.72000122070312,241.8000030517578,288.6700134277344,149.9499969482422,234.5,277.510009765625,152.74000549316406,239.97999572753906,283.8399963378906,84442700,27018700,61925200.0
2022-09-28,148.36952209472656,237.4116973876953,287.80999755859375,149.83999633789062,241.07000732421875,287.80999755859375,150.63999938964844,242.3300018310547,289.0,144.83999633789062,234.72999572753906,277.57000732421875,147.63999938964844,236.80999755859375,283.0799865722656,146691400,29029700,54664800.0
2022-09-29,141.08175659179688,233.89584350585938,268.2099914550781,142.47999572753906,237.5,268.2099914550781,146.72000122070312,239.9499969482422,283.6499938964844,140.67999267578125,234.41000366210938,265.7799987792969,146.10000610351562,238.88999938964844,282.760009765625,128138200,27484200,77620600.0
2022-09-30,136.84376525878906,229.36566162109375,265.25,138.1999969482422,232.89999389648438,265.25,143.10000610351562,240.5399932861328,275.57000732421875,138.0,232.72999572753906,262.4700012207031,141.27999877929688,238.2899932861328,266.1499938964844,124925300,35694800,67726600.0
2022-10-03,141.05206298828125,237.08668518066406,242.39999389648438,142.4499969482422,240.74000549316406,242.39999389648438,143.07000732421875,241.61000061035156,255.16000366210938,137.69000244140625,234.66000366210938,241.00999450683594,138.2100067138672,235.41000366210938,254.5,114311700,28880400,98363500.0
2022-10-04,144.66622924804688,245.1031494140625,249.44000244140625,146.10000610351562,248.8800048828125,249.44000244140625,146.22000122070312,250.36000061035156,257.5,144.25999450683594,244.97999572753906,242.00999450683594,145.02999877929688,245.08999633789062,250.52000427246094,87830100,34888400,109578500.0
2022-10-05,144.96327209472656,245.41830444335938,240.80999755859375,146.39999389648438,249.1999969482422,240.80999755859375,147.3800048828125,250.5800018310547,246.6699981689453,143.00999450683594,244.10000610351562,233.27000427246094,144.07000732421875,245.99000549316406,245.00999450683594,79471000,20347100,86982700.0
2022-10-06,144.0028076171875,243.04486083984375,238.1300048828125,145.42999267578125,246.7899932861328,238.1300048828125,147.5399932861328,250.33999633789062,244.5800018310547,145.22000122070312,246.0800018310547,235.35000610351562,145.80999755859375,247.92999267578125,239.44000244140625,68402200,20239900,69298400.0
2022-10-07,138.7152099609375,230.6853485107422,223.07000732421875,140.08999633789062,234.24000549316406,223.07000732421875,143.10000610351562,241.32000732421875,234.57000732421875,139.4499969482422,233.1699981689453,222.02000427246094,142.5399932861328,240.89999389648438,233.94000244140625,85925600,37769600,83916800.0
2022-10-10,139.04196166992188,225.77105712890625,222.9600067138672,140.4199981689453,229.25,222.9600067138672,141.88999938964844,234.55999755859375,226.99000549316406,138.57000732421875,226.72999572753906,218.36000061035156,140.4199981689453,233.0500030517578,223.92999267578125,74899000,29743600,67925000.0
2022-10-11,137.6160888671875,221.98934936523438,216.5,138.97999572753906,225.41000366210938,216.5,141.35000610351562,229.05999755859375,225.75,138.22000122070312,224.11000061035156,215.0,139.89999389648438,227.6199951171875,220.9499969482422,77033700,30474000,77013200.0
2022-10-12,136.98239135742188,222.32415771484375,217.24000549316406,138.33999633789062,225.75,217.24000549316406,140.36000061035156,227.86000061035156,219.3000030517578,138.16000366210938,223.9600067138672,211.50999450683594,139.1300048828125,225.39999389648438,215.3300018310547,70433700,21903900,66860700.0
2022-10-13,141.58676147460938,230.6853485107422,221.72000122070312,142.99000549316406,234.24000549316406,221.72000122070312,143.58999633789062,236.10000610351562,222.99000549316406,134.3699951171875,219.1300048828125,206.22000122070312,134.99000549316406,219.85000610351562,208.3000030517578,113224000,42551800,91483000.0
2022-10-14,137.02198791503906,225.0915069580078,204.99000549316406,138.3800048828125,228.55999755859375,204.99000549316406,144.52000427246094,237.24000549316406,226.25999450683594,138.19000244140625,228.33999633789062,204.16000366210938,144.30999755859375,235.5399932861328,224.00999450683594,88598000,30198600,94124500.0
2022-10-17,141.012451171875,233.9254150390625,219.35000610351562,142.41000366210938,237.52999877929688,219.35000610351562,142.89999389648438,238.9600067138672,221.86000061035156,140.27000427246094,235.13999938964844,209.4499969482422,141.07000732421875,235.82000732421875,210.0399932861328,85250900,28142300,79428800.0
2022-10-18,142.33926391601562,234.8806915283203,220.19000244140625,143.75,238.5,220.19000244140625,146.6999969482422,243.92999267578125,229.82000732421875,140.61000061035156,235.3699951171875,217.25,145.49000549316406,243.24000549316406,229.5,99136600,26329600,75891900.0
2022-10-19,142.44821166992188,232.89134216308594,222.0399932861328,143.86000061035156,236.47999572753906,222.0399932861328,144.9499969482422,239.61000061035156,222.92999267578125,141.5,234.2899932861328,217.77999877929688,141.69000244140625,237.0399932861328,219.8000030517578,61758300,19985700,66571500.0
2022-10-20,141.98280334472656,232.56634521484375,207.27999877929688,143.38999938964844,236.14999389648438,207.27999877929688,145.88999938964844,241.30999755859375,215.5500030517578,142.64999389648438,234.8699951171875,202.0,143.02000427246094,235.77000427246094,208.27999877929688,64522000,21811000,117798100.0
2022-10-21,145.8247528076172,238.4457244873047,214.44000244140625,147.27000427246094,242.1199951171875,214.44000244140625,147.85000610351562,243.0,214.66000366210938,142.64999389648438,234.5,203.8000030517578,142.8699951171875,234.74000549316406,206.4199981689453,86548600,26299700,75713800.0
2022-10-24,147.98333740234375,243.4979248046875,211.25,149.4499969482422,247.25,211.25,150.22999572753906,247.83999633789062,213.5,146.0,241.3000030517578,198.58999633789062,147.19000244140625,243.75999450683594,205.82000732421875,75981900,24911200,100446800.0
2022-10-25,150.844970703125,246.8561248779297,222.4199981689453,152.33999633789062,250.66000366210938,222.4199981689453,152.49000549316406,251.0399932861328,224.35000610351562,149.36000061035156,245.8300018310547,210.0,150.08999633789062,247.25999450683594,210.10000610351562,74732300,34775500,96507900.0
2022-10-26,147.88433837890625,227.80963134765625,224.63999938964844,149.35000610351562,231.32000732421875,224.63999938964844,151.99000549316406,238.3000030517578,230.60000610351562,148.0399932861328,230.05999755859375,218.1999969482422,150.9600067138672,231.1699981689453,219.39999389648438,88194300,82543200,85012500.0
2022-10-27,143.37899780273438,223.30897521972656,225.08999633789062,144.8000030517578,226.75,225.08999633789062,149.0500030517578,233.69000244140625,233.80999755859375,144.1300048828125,225.77999877929688,222.85000610351562,148.07000732421875,231.0399932861328,229.77000427246094,109180200,40424600,61638800.0
2022-10-28,154.21165466308594,232.2905731201172,228.52000427246094,155.74000549316406,235.8699951171875,228.52000427246094,157.5,236.60000610351562,228.86000061035156,147.82000732421875,226.0500030517578,216.35000610351562,148.1999969482422,226.24000549316406,225.39999389648438,164762400,40647700,69152400.0
2022-10-31,151.83518981933594,228.6073455810547,227.5399932861328,153.33999633789062,232.1300048828125,227.5399932861328,154.24000549316406,234.9199981689453,229.85000610351562,151.9199981689453,231.14999389648438,221.94000244140625,153.16000366210938,233.75999450683594,226.19000244140625,97943200,28357300,61554300.0
2022-11-01,149.1715850830078,224.7074432373047,227.82000732421875,150.64999389648438,228.1699981689453,227.82000732421875,155.4499969482422,235.74000549316406,237.39999389648438,149.1300048828125,227.3300018310547,227.27999877929688,155.0800018310547,234.60000610351562,234.0500030517578,80379300,30592300,62688800.0
2022-11-02,143.6067352294922,216.7599334716797,214.97999572753906,145.02999877929688,220.10000610351562,214.97999572753906,152.1699981689453,231.3000030517578,227.8699951171875,145.0,220.0399932861328,214.82000732421875,148.9499969482422,229.4600067138672,226.0399932861328,93604600,38407000,63070300.0
2022-11-03,137.51708984375,210.99867248535156,215.30999755859375,138.8800048828125,214.25,215.30999755859375,142.8000030517578,220.41000366210938,221.1999969482422,138.75,213.97999572753906,210.13999938964844,142.05999755859375,220.08999633789062,211.36000061035156,97918500,36633900,56538800.0
2022-11-04,137.24929809570312,218.0303192138672,207.47000122070312,138.3800048828125,221.38999938964844,207.47000122070312,142.6699981689453,221.58999633789062,223.8000030517578,134.3800048828125,213.42999267578125,203.0800018310547,142.08999633789062,217.5500030517578,222.60000610351562,140814800,36789100,98622200.0
2022-11-07,137.78488159179688,224.41200256347656,197.0800018310547,138.9199981689453,227.8699951171875,197.0800018310547,139.14999389648438,228.41000366210938,208.89999389648438,135.6699981689453,221.27999877929688,196.66000366210938,137.11000061035156,221.99000549316406,208.64999389648438,83374600,33498000,93916500.0
2022-11-08,138.36013793945312,225.39683532714844,191.3000030517578,139.5,228.8699951171875,191.3000030517578,141.42999267578125,231.64999389648438,195.1999969482422,137.49000549316406,225.83999633789062,186.75,140.41000366210938,228.6999969482422,194.02000427246094,89908500,28192500,128803400.0
2022-11-09,133.76795959472656,221.1029815673828,177.58999633789062,134.8699951171875,224.50999450683594,177.58999633789062,138.5500030517578,228.6300048828125,195.88999938964844,134.58999633789062,224.3300018310547,177.1199951171875,138.5,227.3699951171875,190.77999877929688,74917800,27852900,127062700.0
2022-11-10,145.669921875,239.29269409179688,190.72000122070312,146.8699951171875,242.97999572753906,190.72000122070312,146.8699951171875,243.3300018310547,191.0,139.5,235.0,180.02999877929688,141.24000549316406,235.42999267578125,189.89999389648438,118854000,46268000,132703000.0
2022-11-11,148.47679138183594,243.36000061035156,195.97000122070312,149.6999969482422,247.11000061035156,195.97000122070312,150.00999450683594,247.99000549316406,196.52000427246094,144.3699951171875,241.92999267578125,182.58999633789062,145.82000732421875,242.99000549316406,186.0,93979700,34620200,114403600.0
2022-11-14,147.06838989257812,237.88441467285156,190.9499969482422,148.27999877929688,241.5500030517578,190.9499969482422,150.27999877929688,243.91000366210938,195.72999572753906,147.42999267578125,239.2100067138672,186.33999633789062,148.97000122070312,241.99000549316406,192.77000427246094,73374100,31123300,92226600.0
2022-11-15,148.8140106201172,238.29803466796875,194.4199981689453,150.0399932861328,241.97000122070312,194.4199981689453,153.58999633789062,247.0,200.82000732421875,148.55999755859375,240.02999877929688,192.05999755859375,152.22000122070312,245.66000366210938,195.8800048828125,89868300,31390100,91293800.0
2022-11-16,147.57423400878906,238.73255920410156,186.9199981689453,148.7899932861328,241.72999572753906,186.9199981689453,149.8699951171875,243.8000030517578,192.57000732421875,147.2899932861328,240.4199981689453,185.66000366210938,149.1300048828125,242.7899932861328,191.50999450683594,64218300,24093300,66567600.0
2022-11-17,149.48846435546875,238.68316650390625,183.1699981689453,150.72000122070312,241.67999267578125,183.1699981689453,151.47999572753906,243.25,186.16000366210938,146.14999389648438,237.6300048828125,180.89999389648438,146.42999267578125,237.77999877929688,183.9600067138672,80389400,23123500,64336000.0
2022-11-18,150.05380249023438,238.2288818359375,180.19000244140625,151.2899932861328,241.22000122070312,180.19000244140625,152.6999969482422,243.74000549316406,185.19000244140625,149.97000122070312,239.02999877929688,176.5500030517578,152.30999755859375,243.50999450683594,185.0500030517578,74829600,27613500,76048900.0
2022-11-21,146.8005828857422,239.04859924316406,167.8699951171875,148.00999450683594,242.0500030517578,167.8699951171875,150.3699951171875,244.6699981689453,176.77000427246094,147.72000122070312,241.19000244140625,167.5399932861328,150.16000366210938,241.42999267578125,175.85000610351562,58724100,26394700,92882700.0
2022-11-22,148.95286560058594,241.99163818359375,169.91000366210938,150.17999267578125,245.02999877929688,169.91000366210938,150.4199981689453,245.30999755859375,170.9199981689453,146.92999267578125,240.7100067138672,166.19000244140625,148.1300048828125,243.58999633789062,168.6300048828125,51804100,19665700,78452300.0
2022-11-23,149.8356170654297,244.51002502441406,183.1999969482422,151.07000732421875,247.5800018310547,183.1999969482422,151.8300018310547,248.27999877929688,183.6199951171875,149.33999633789062,244.27000427246094,172.5,149.4499969482422,245.11000061035156,173.57000732421875,58301400,19508500,109536700.0
2022-11-25,146.8997802734375,244.421142578125,182.86000061035156,148.11000061035156,247.49000549316406,182.86000061035156,148.8800048828125,248.6999969482422,185.1999969482422,147.1199951171875,246.72999572753906,180.6300048828125,148.30999755859375,247.30999755859375,185.05999755859375,35195900,9200800,50672700.0
2022-11-28,143.04156494140625,238.76217651367188,182.9199981689453,144.22000122070312,241.75999450683594,182.9199981689453,146.63999938964844,246.64999389648438,188.5,143.3800048828125,240.8000030517578,179.0,145.13999938964844,246.0800018310547,179.9600067138672,69246000,24778200,92905200.0
2022-11-29,140.0164794921875,237.3499298095703,180.8300018310547,141.1699981689453,240.3300018310547,180.8300018310547,144.80999755859375,242.7899932861328,186.3800048828125,140.35000610351562,238.2100067138672,178.75,144.2899932861328,241.39999389648438,184.99000549316406,83763800,17956300,83357100.0
2022-11-30,146.8204345703125,251.9762725830078,194.6999969482422,148.02999877929688,255.13999938964844,194.6999969482422,148.72000122070312,255.3300018310547,194.75999450683594,140.5500030517578,239.86000061035156,180.6300048828125,141.39999389648438,240.57000732421875,182.42999267578125,111380900,47594200,109186400.0
2022-12-01,147.09815979003906,251.53184509277344,194.6999969482422,148.30999755859375,254.69000244140625,194.6999969482422,149.1300048828125,256.1199951171875,198.9199981689453,146.61000061035156,250.9199981689453,191.8000030517578,148.2100067138672,253.8699951171875,197.0800018310547,71250400,26041500,80046200.0
2022-12-02,146.6022186279297,251.85777282714844,194.86000061035156,147.80999755859375,255.02000427246094,194.86000061035156,148.0,256.05999755859375,196.25,145.64999389648438,249.69000244140625,191.11000061035156,145.9600067138672,249.82000732421875,191.77999877929688,65447400,21528500,73645900.0
2022-12-05,145.431884765625,247.09754943847656,182.4499969482422,146.6300048828125,250.1999969482422,182.4499969482422,150.9199981689453,253.82000732421875,191.27000427246094,145.77000427246094,248.05999755859375,180.5500030517578,147.77000427246094,252.00999450683594,189.44000244140625,68826400,23435300,93122700.0
2022-12-06,141.74227905273438,242.0805206298828,179.82000732421875,142.91000366210938,245.1199951171875,179.82000732421875,147.3000030517578,251.86000061035156,183.64999389648438,141.9199981689453,243.77999877929688,175.3300018310547,147.07000732421875,250.82000732421875,181.22000122070312,64727200,22463700,92150800.0
2022-12-07,139.7884063720703,241.33981323242188,174.0399932861328,140.94000244140625,244.3699951171875,174.0399932861328,143.3699951171875,246.16000366210938,179.3800048828125,140.0,242.2100067138672,172.22000122070312,142.19000244140625,244.8300018310547,175.02999877929688,69721100,20481500,84213300.0
2022-12-08,141.48439025878906,244.33224487304688,173.44000244140625,142.64999389648438,247.39999389648438,173.44000244140625,143.52000427246094,248.74000549316406,175.1999969482422,141.10000610351562,243.05999755859375,169.05999755859375,142.36000061035156,244.83999633789062,172.1999969482422,62128300,22611800,97624500.0
2022-12-09,140.9984130859375,242.37681579589844,179.0500030517578,142.16000366210938,245.4199981689453,179.0500030517578,145.57000732421875,248.30999755859375,182.5,140.89999389648438,244.16000366210938,173.36000061035156,142.33999633789062,244.6999969482422,173.83999633789062,76097000,20609700,104872300.0
2022-12-12,143.30938720703125,249.37889099121094,167.82000732421875,144.49000549316406,252.50999450683594,167.82000732421875,144.5,252.5399932861328,177.3699951171875,141.05999755859375,247.1699981689453,167.52000427246094,142.6999969482422,247.4499969482422,176.10000610351562,70462700,30665100,109794500.0
2022-12-13,144.2813720703125,253.73419189453125,160.9499969482422,145.47000122070312,256.9200134277344,160.9499969482422,149.97000122070312,263.9200134277344,175.0500030517578,144.24000549316406,253.07000732421875,156.91000366210938,149.5,261.69000244140625,174.8699951171875,93886200,42196900,175862700.0
2022-12-14,142.03982543945312,254.03048706054688,156.8000030517578,143.2100067138672,257.2200012207031,156.8000030517578,146.66000366210938,262.5899963378906,161.6199951171875,141.16000366210938,254.30999755859375,155.30999755859375,145.35000610351562,257.1300048828125,159.25,82291200,35410900,140682300.0
2022-12-15,135.3846435546875,245.9222869873047,157.6699981689453,136.5,249.00999450683594,157.6699981689453,141.8000030517578,254.1999969482422,160.92999267578125,136.02999877929688,247.33999633789062,153.27999877929688,141.11000061035156,253.72000122070312,153.44000244140625,98931900,35560400,122334500.0
2022-12-16,133.41090393066406,241.65585327148438,150.22999572753906,134.50999450683594,244.69000244140625,150.22999572753906,137.64999389648438,249.83999633789062,160.99000549316406,133.72999572753906,243.50999450683594,150.0399932861328,136.69000244140625,248.5500030517578,159.63999938964844,160156900,86102000,139032200.0
2022-12-19,131.2884063720703,237.4684295654297,149.8699951171875,132.3699951171875,240.4499969482422,149.8699951171875,135.1999969482422,245.2100067138672,155.25,131.32000732421875,238.7100067138672,145.82000732421875,135.11000061035156,244.86000061035156,154.0,79592600,29696400,139390600.0
2022-12-20,131.218994140625,238.8017120361328,137.8000030517578,132.3000030517578,241.8000030517578,137.8000030517578,133.25,242.91000366210938,148.47000122070312,129.88999938964844,238.4199981689453,137.66000366210938,131.38999938964844,239.39999389648438,146.0500030517578,77432800,25150800,159563300.0
2022-12-21,134.34324645996094,241.39907836914062,137.57000732421875,135.4499969482422,244.42999267578125,137.57000732421875,136.80999755859375,245.6199951171875,141.25999450683594,132.75,240.11000061035156,135.88999938964844,132.97999572753906,241.69000244140625,139.33999633789062,85928000,23690600,145417400.0
2022-12-22,131.14955139160156,235.23646545410156,125.3499984741211,132.22999572753906,238.19000244140625,125.3499984741211,134.55999755859375,241.99000549316406,136.6300048828125,130.3000030517578,233.8699951171875,122.26000213623047,134.35000610351562,241.25999450683594,136.0,77852100,28651700,210090300.0
2022-12-23,130.78257751464844,235.76974487304688,123.1500015258789,131.86000061035156,238.72999572753906,123.1500015258789,132.4199981689453,238.8699951171875,128.6199951171875,129.63999938964844,233.94000244140625,121.0199966430664,130.9199981689453,236.11000061035156,126.37000274658203,63814900,21207000,166989700.0
2022-12-27,128.96751403808594,234.02169799804688,109.0999984741211,130.02999877929688,236.9600067138672,109.0999984741211,131.41000366210938,238.92999267578125,119.66999816894531,128.72000122070312,235.8300018310547,108.76000213623047,131.3800048828125,238.6999969482422,117.5,69007800,16688600,208643400.0
2022-12-28,125.01012420654297,231.62185668945312,112.70999908447266,126.04000091552734,234.52999877929688,112.70999908447266,131.02999877929688,239.72000122070312,116.2699966430664,125.87000274658203,234.1699981689453,108.23999786376953,129.6699981689453,236.88999938964844,110.3499984741211,85438400,17457100,221070500.0
2022-12-29,128.55096435546875,238.021484375,121.81999969482422,129.61000061035156,241.00999450683594,121.81999969482422,130.47999572753906,241.9199981689453,123.56999969482422,127.7300033569336,235.64999389648438,117.5,127.98999786376953,235.64999389648438,120.38999938964844,75703700,19770700,221923300.0
2022-12-30,128.8683319091797,236.8462677001953,123.18000030517578,129.92999267578125,239.82000732421875,123.18000030517578,129.9499969482422,239.9600067138672,124.4800033569336,127.43000030517578,236.66000366210938,119.75,128.41000366210938,238.2100067138672,119.94999694824219,77034200,21938500,157777300.0
2023-01-03,124.04804992675781,236.60923767089844,108.0999984741211,125.06999969482422,239.5800018310547,108.0999984741211,130.89999389648438,245.75,118.80000305175781,124.16999816894531,237.39999389648438,104.63999938964844,130.27999877929688,243.0800018310547,118.47000122070312,112117500,25740000,231402800.0
2023-01-04,125.3275146484375,226.25918579101562,113.63999938964844,126.36000061035156,229.10000610351562,113.63999938964844,128.66000366210938,232.8699951171875,114.58999633789062,125.08000183105469,225.9600067138672,107.5199966430664,126.88999938964844,232.27999877929688,109.11000061035156,89113600,50623400,180389000.0
2023-01-05,123.99845123291016,219.55335998535156,110.33999633789062,125.0199966430664,222.30999755859375,110.33999633789062,127.7699966430664,227.5500030517578,111.75,124.76000213623047,221.75999450683594,107.16000366210938,127.12999725341797,227.1999969482422,110.51000213623047,80962700,39585600,157986300.0
2023-01-06,128.5608673095703,222.14088439941406,113.05999755859375,129.6199951171875,224.92999267578125,113.05999755859375,130.2899932861328,225.75999450683594,114.38999938964844,124.88999938964844,219.35000610351562,101.80999755859375,126.01000213623047,223.0,103.0,87754700,43613600,220911100.0
